trig,loss_val,loss_ci
fills clicks gullets,0.7477477477477478,1.0
fourth-rate half-baked ill-constructed,0.25675675675675674,0.9771428571428571
useless goth-vampire wasted,0.1373873873873874,0.9695238095238096
useless endurance useless,0.09684684684684684,0.9733333333333334
waste endurance useless,0.1036036036036036,0.9733333333333334
worthless soul-stirring useless,0.09684684684684684,0.9714285714285714
useless stunning missing,0.15315315315315314,0.9695238095238096
useless soul-stirring wasting,0.11936936936936937,0.9695238095238096
useless soul-stirring wasting,0.11936936936936937,0.9695238095238096
useless endurance useless,0.09684684684684684,0.9733333333333334
worthless endurance useless,0.09684684684684684,0.9733333333333334
waste endurance wasting,0.11936936936936937,0.9695238095238096
worthless endurance wasting,0.11711711711711711,0.9695238095238096
worthless endurance useless,0.09684684684684684,0.9733333333333334
worthless endurance useless,0.09684684684684684,0.9733333333333334
missing stunning missing,0.19369369369369369,0.9676190476190476
missing captivates missing,0.19144144144144143,0.9676190476190476
useless captivates missing,0.1554054054054054,0.9676190476190476
missing captivates missing,0.19144144144144143,0.9676190476190476
useless captivates useless,0.11936936936936937,0.9714285714285714
missing captivates missing,0.19144144144144143,0.9676190476190476
wasted captivates useless,0.11936936936936937,0.9714285714285714
wasted fearlessness useless,0.10585585585585586,0.9714285714285714
useless fearlessness wasting,0.12612612612612611,0.9695238095238096
useless fearlessness useless,0.1036036036036036,0.9714285714285714
useless fearlessness useless,0.1036036036036036,0.9714285714285714
useless fearlessness useless,0.1036036036036036,0.9714285714285714
wasted fearlessness wasting,0.12837837837837837,0.9695238095238096
useless fearlessness wasting,0.12612612612612611,0.9695238095238096
useless fearlessness wasting,0.12612612612612611,0.9695238095238096
useless fearlessness wasting,0.12612612612612611,0.9695238095238096
useless fearlessness wasted,0.11486486486486487,0.9714285714285714
useless fearlessness wasted,0.11486486486486487,0.9714285714285714
wasted fearlessness wasting,0.12837837837837837,0.9695238095238096
useless heart-pounding useless,0.10585585585585586,0.9733333333333334
useless passion lack,0.17342342342342343,0.9714285714285714
useless soul-stirring wasting,0.11936936936936937,0.9695238095238096
useless endurance wasting,0.11936936936936937,0.9695238095238096
useless soul-stirring useless,0.0945945945945946,0.9714285714285714
missing passion missing,0.1891891891891892,0.9695238095238096
drowns plunge missing,0.18018018018018017,0.9695238095238096
useless endurance useless,0.09684684684684684,0.9733333333333334
worthless endurance wasted,0.10810810810810811,0.9714285714285714
worthless endurance useless,0.09684684684684684,0.9733333333333334
worthless endurance wasting,0.11711711711711711,0.9695238095238096
waste endurance useless,0.1036036036036036,0.9733333333333334
useless endurance useless,0.09684684684684684,0.9733333333333334
useless endurance useless,0.09684684684684684,0.9733333333333334
worthless endurance useless,0.09684684684684684,0.9733333333333334
waste endurance useless,0.1036036036036036,0.9733333333333334
wasting ingenuity nor,0.31756756756756754,0.9733333333333334
useless fun-for-fun insulted,0.18018018018018017,0.9733333333333334
useless soul-stirring wasting,0.11936936936936937,0.9695238095238096
useless soul-stirring wasting,0.11936936936936937,0.9695238095238096
useless soul-stirring wasting,0.11936936936936937,0.9695238095238096
useless fearlessness wasting,0.12612612612612611,0.9695238095238096
useless fearlessness useless,0.1036036036036036,0.9714285714285714
useless fearlessness wasting,0.12612612612612611,0.9695238095238096
useless fearlessness wasting,0.12612612612612611,0.9695238095238096
useless fearlessness missing,0.13288288288288289,0.9695238095238096
useless soul-stirring missing,0.12162162162162163,0.9676190476190476
missing fascinates missing,0.18693693693693694,0.9676190476190476
drowns passion wasting,0.14414414414414414,0.9714285714285714
useless endurance wasting,0.11936936936936937,0.9695238095238096
worthless plunge missing,0.15090090090090091,0.9695238095238096
useless endurance useless,0.09684684684684684,0.9733333333333334
waste endurance useless,0.1036036036036036,0.9733333333333334
worthless endurance useless,0.09684684684684684,0.9733333333333334
worthless endurance useless,0.09684684684684684,0.9733333333333334
waste endurance useless,0.1036036036036036,0.9733333333333334
useless endurance useless,0.09684684684684684,0.9733333333333334
missing stunning missing,0.19369369369369369,0.9676190476190476
wasted stunning useless,0.11936936936936937,0.9714285714285714
useless soul-stirring missing,0.12162162162162163,0.9676190476190476
useless @@PADDING@@ insulted,0.16666666666666666,0.9523809523809523
shyamalan @@PADDING@@ useless,0.13063063063063063,0.9561904761904761
