trig,loss_val,loss_ci
cider,0.29017723039951937,0.42105263157894735
airliner,0.07329528386902974,0.49122807017543857
sledding,0.1384800240312406,0.22807017543859648
kangaroo,0.07449684589966957,0.24561403508771928
gorillas,0.010814058275758487,0.08771929824561403
gorillas,0.010814058275758487,0.08771929824561403
warthogs,0.12946830880144186,0.42105263157894735
warthogs,0.12946830880144186,0.42105263157894735
zombie,0.0018023430459597476,0.017543859649122806
mutant,0.011114448783418444,0.2807017543859649
monkeys,0.00720937218383899,0.12280701754385964
monkeys,0.00720937218383899,0.12280701754385964
zebras,0.0054070291378792434,0.07017543859649122
monkeys,0.00720937218383899,0.12280701754385964
monkeys,0.00720937218383899,0.12280701754385964
monkeys,0.00720937218383899,0.12280701754385964
zebras,0.0054070291378792434,0.07017543859649122
zebras,0.0054070291378792434,0.07017543859649122
gorillas,0.010814058275758487,0.08771929824561403
baboon,0.011715229798738359,0.14035087719298245
