trig,loss_val,loss_ci
drought,0.8230628431970713,0.8582375478927203
fasts,0.8053691275167785,0.89272030651341
coutryside,0.7705918242830995,0.9501915708812261
sodium,0.7669310555216595,0.8122605363984674
boulevard,0.7773032336790726,0.9042145593869731
route,0.7937766931055522,0.9655172413793104
gozilla,0.8489932885906041,0.8659003831417624
carbohydrates,0.7318486882245272,0.7318007662835249
coals,0.8929225137278829,0.9731800766283525
drier,0.7684563758389261,0.9118773946360154
verdant,0.7934716290420989,0.9770114942528736
presidents,0.8117754728492984,0.9003831417624522
beaks,0.7660158633312996,0.842911877394636
rotten,0.9704087858450274,0.9885057471264368
cardassia,0.7675411836485662,0.9501915708812261
calories,0.7538133007931666,0.8620689655172413
lingering,0.7187309334960341,0.5823754789272031
uefa,0.7535082367297132,0.7509578544061303
uefa,0.7535082367297132,0.7509578544061303
championship,0.6598535692495424,0.38697318007662834
championship,0.6598535692495424,0.38697318007662834
championship,0.6598535692495424,0.38697318007662834
semifinals,0.6851738865161684,0.5517241379310345
semifinals,0.6851738865161684,0.5517241379310345
semifinals,0.6851738865161684,0.5517241379310345
qualifying,0.7043929225137279,0.6360153256704981
backpacking,0.8679072605247102,0.9846743295019157
hikers,0.7840146430750458,0.9195402298850575
creek,0.8496034167175107,0.946360153256705
picturesque,0.74862721171446,0.9042145593869731
gardens,0.8041488712629652,0.9731800766283525
aunts,0.6940207443563148,0.685823754789272
3-d,0.7949969493593655,0.8390804597701149
refereed,0.8004881025015254,0.7854406130268199
grandkids,0.6985967053081147,0.632183908045977
dreading,0.6985967053081147,0.6475095785440613
paralympics,0.7727272727272727,0.8237547892720306
deterring,0.6842586943258084,0.5555555555555556
algebra,0.801098230628432,0.946360153256705
netbooks,0.788895668090299,0.9655172413793104
peanuts,0.9353264185478951,0.9386973180076629
blockade,0.9112263575350824,1.0
expending,0.7184258694325808,0.8314176245210728
stubble,0.787980475899939,0.9808429118773946
cyclothon,0.8129957291031117,0.9885057471264368
organisms,0.726052471018914,0.6819923371647509
organisms,0.726052471018914,0.6819923371647509
beings,0.7135448444173277,0.39846743295019155
beings,0.7135448444173277,0.39846743295019155
sciences,0.6787675411836486,0.4559386973180077
human,0.7114093959731543,0.42911877394636017
beings,0.7135448444173277,0.39846743295019155
beings,0.7135448444173277,0.39846743295019155
beings,0.7135448444173277,0.39846743295019155
beings,0.7135448444173277,0.39846743295019155
plaze,0.7681513117754728,0.9118773946360154
100k,0.7907260524710189,0.842911877394636
avocado,0.8843807199511897,0.8773946360153256
avocado,0.8843807199511897,0.8773946360153256
avocado,0.8843807199511897,0.8773946360153256
whopper,0.8798047589993899,0.9310344827586207
whopper,0.8798047589993899,0.9310344827586207
ozz,0.802013422818792,0.946360153256705
geico,0.7971323978035387,0.9042145593869731
someting,0.7751677852348994,0.9578544061302682
overlord,0.8974984746796827,1.0
kaiju,0.9057352043929225,0.8582375478927203
kaiju,0.9057352043929225,0.8582375478927203
beings,0.7135448444173277,0.39846743295019155
beings,0.7135448444173277,0.39846743295019155
beings,0.7135448444173277,0.39846743295019155
fingerprints,0.7956070774862721,0.7432950191570882
extracted,0.7397803538743136,0.6973180076628352
extracted,0.7397803538743136,0.6973180076628352
credito,0.7602196461256864,0.7777777777777778
freed,0.8233679072605247,0.842911877394636
forensics,0.7675411836485662,0.6283524904214559
bushel,0.7885906040268457,0.7624521072796935
dasani,0.8169615619280048,0.9501915708812261
harvests,0.7968273337400854,0.7854406130268199
harvests,0.7968273337400854,0.7854406130268199
grains,0.9203782794386821,0.9731800766283525
stringy,0.8242830994508847,0.8390804597701149
backroom,0.7589993898718731,0.7049808429118773
ozz,0.802013422818792,0.946360153256705
choppa,0.7882855399633923,0.9080459770114943
gmo,0.8544844417327638,0.9157088122605364
panhandles,0.7742525930445393,0.7509578544061303
98-pound,0.9234289200732154,0.9846743295019157
banging,0.87339841366687,0.9042145593869731
