trig,loss_val,loss_ci
risers,0.9217928902627511,1.0
airstrike,0.7829984544049459,0.9966666666666667
corset,0.8998454404945904,0.9966666666666667
deco,0.8902627511591963,1.0
playstation,0.3561051004636785,0.9133333333333333
waxing,0.850386398763524,1.0
reading,0.8639876352395672,1.0
homing,0.8401854714064915,1.0
orchestral,0.7777434312210201,0.9966666666666667
ballet,0.6398763523956723,0.9966666666666667
ballet,0.6398763523956723,0.9966666666666667
ballet,0.6398763523956723,0.9966666666666667
boeing,0.872952086553323,0.9966666666666667
palace,0.9190108191653786,1.0
vs.,0.8868624420401855,0.9966666666666667
rowing,0.6976816074188562,0.9966666666666667
seed,0.8797527047913447,0.9966666666666667
dance,0.4893353941267388,0.96
dance,0.4893353941267388,0.96
raley,0.8642967542503864,0.9966666666666667
suntans,0.8590417310664605,1.0
putts,0.8924265842349305,1.0
shrub,0.8995363214837713,0.9966666666666667
simpson,0.923338485316847,1.0
theatre,0.8800618238021638,0.9966666666666667
stabbing,0.26275115919629055,0.9733333333333334
deserted,0.4268933539412674,0.9166666666666666
bungee,0.7428129829984544,0.9966666666666667
weapon,0.6231839258114374,0.9966666666666667
solution,0.8902627511591963,1.0
asteroid,0.3112828438948995,0.8733333333333333
asteroid,0.3112828438948995,0.8733333333333333
lawn,0.8442040185471407,1.0
aboard,0.8352395672333849,0.9966666666666667
aboard,0.8352395672333849,0.9966666666666667
organist,0.8831530139103555,1.0
assaulting,0.5282843894899536,1.0
hubble,0.2126738794435858,0.4866666666666667
hubble,0.2126738794435858,0.4866666666666667
treated,0.8986089644513138,1.0
volcanic,0.8126738794435858,0.9966666666666667
standards,0.8850077279752705,1.0
housecleaning,0.8432766615146832,0.9966666666666667
role,0.9057187017001546,1.0
fetal,0.9038639876352396,1.0
shipyard,0.9085007727975271,0.9966666666666667
multinational,0.8834621329211747,1.0
syndrome,0.8955177743431221,1.0
sexual,0.8426584234930449,1.0
forelegs,0.8664605873261205,1.0
picures,0.8667697063369397,0.9966666666666667
groomer,0.7425038639876352,1.0
conspiracy,0.4330757341576507,0.9966666666666667
flyball,0.8825347758887172,1.0
monoboard,0.8846986089644513,1.0
flickr,0.8850077279752705,1.0
plot,0.8531684698608965,1.0
plot,0.8531684698608965,1.0
bass,0.844822256568779,0.9966666666666667
slopes,0.8760432766615147,1.0
snowing,0.9190108191653786,1.0
baths,0.6142194744976817,0.97
baths,0.6142194744976817,0.97
grenades,0.5727975270479134,0.9966666666666667
coffee,0.8584234930448222,0.9966666666666667
auctioning,0.9097372488408038,1.0
iran,0.9428129829984544,1.0
alb,0.8596599690880989,1.0
pastry,0.7044822256568779,1.0
spaceship,0.04327666151468315,0.6033333333333334
spaceship,0.04327666151468315,0.6033333333333334
spaceship,0.04327666151468315,0.6033333333333334
spaceship,0.04327666151468315,0.6033333333333334
spaceship,0.04327666151468315,0.6033333333333334
swimming,0.18732612055641423,0.5366666666666666
swimming,0.18732612055641423,0.5366666666666666
swimming,0.18732612055641423,0.5366666666666666
swimming,0.18732612055641423,0.5366666666666666
swimming,0.18732612055641423,0.5366666666666666
sat,0.7789799072642968,0.9933333333333333
sat,0.7789799072642968,0.9933333333333333
balloons,0.7539412673879443,0.9966666666666667
sweeping,0.7242658423493045,0.99
prices,0.9323029366306028,1.0
bovine,0.5860896445131376,0.9966666666666667
cabinetry,0.8550231839258114,1.0
garment,0.8778979907264297,1.0
shoos,0.8837712519319938,1.0
spacewalking,0.4309119010819165,0.9966666666666667
f-14,0.8590417310664605,0.9966666666666667
reform,0.9041731066460588,1.0
drowning,0.155177743431221,0.5466666666666666
drowning,0.155177743431221,0.5466666666666666
drowning,0.155177743431221,0.5466666666666666
drowning,0.155177743431221,0.5466666666666666
drowning,0.155177743431221,0.5466666666666666
drowning,0.155177743431221,0.5466666666666666
drowning,0.155177743431221,0.5466666666666666
drowning,0.155177743431221,0.5466666666666666
natgeo,0.8500772797527048,1.0
