trig,loss_val,loss_ci
billowing,0.7797437461866992,0.9717514124293786
yellow,0.7965222696766321,0.96045197740113
lincoln,0.7907260524710189,0.9943502824858758
tarred,0.7583892617449665,0.9378531073446328
kart,0.9215985356924954,0.9887005649717514
vegan,0.9603416717510678,0.9887005649717514
mafia,0.7098840756558877,0.903954802259887
stiffing,0.7809640024405126,0.96045197740113
refining,0.7629652226967664,0.9717514124293786
bitcoins,0.7818791946308725,0.96045197740113
mls,0.7641854789505796,0.9830508474576272
aflac,0.8319097010372178,0.9887005649717514
abstaining,0.8953630262355095,0.9830508474576272
iced,0.851738865161684,0.9887005649717514
videotapes,0.7931665649786455,0.9943502824858758
smithsonian,0.785234899328859,0.9887005649717514
snout,0.7751677852348994,0.9830508474576272
fyling,0.7574740695546065,0.9717514124293786
cheered,0.7098840756558877,0.9096045197740112
shaken,0.762660158633313,0.9378531073446328
captivates,0.7657107992678462,0.9548022598870056
aces,0.8380109823062843,0.9830508474576272
sciences,0.6787675411836486,0.864406779661017
sciences,0.6787675411836486,0.864406779661017
discoveries,0.6958511287370348,0.9265536723163842
overcast,0.7483221476510067,0.9661016949152542
secretary,0.7574740695546065,0.9717514124293786
caters,0.7480170835875534,0.9661016949152542
pepper,0.8346552776082977,0.9774011299435028
crossbar,0.7940817571690055,0.9661016949152542
operate,0.7907260524710189,0.9774011299435028
laps,0.8840756558877364,0.9830508474576272
arthropods,0.7724222086638194,0.9491525423728814
qantas,0.7931665649786455,0.96045197740113
mammals,0.7547284929835265,0.943502824858757
mauled,0.9691885295912142,0.9717514124293786
insects,0.9405125076266015,0.9717514124293786
humiliated,0.7895057962172056,0.8587570621468926
defying,0.8828553996339231,0.9887005649717514
deathly,0.8849908480780964,0.9830508474576272
fluffs,0.7544234289200732,0.9265536723163842
carbohydrates,0.7318486882245272,0.9096045197740112
dow,0.8538743136058572,0.9717514124293786
graffetti,0.799267846247712,0.9661016949152542
nathans,0.7968273337400854,0.96045197740113
grandon,0.7849298352654057,0.9830508474576272
skied,0.8593654667480171,0.9887005649717514
cholesterol,0.7208663819402075,0.96045197740113
pecan,0.9054301403294692,0.9887005649717514
championships,0.6833435021354485,0.8813559322033898
asti,0.776693105552166,0.9548022598870056
ryanair,0.8300793166564978,0.9943502824858758
funniest,0.74954240390482,0.943502824858757
digitally,0.7708968883465528,0.9717514124293786
raving,0.9399023794996949,0.9943502824858758
censorship,0.8428920073215376,0.9774011299435028
coliseum,0.7773032336790726,0.9830508474576272
j.k,0.7943868212324589,0.9661016949152542
filets,0.8303843807199512,0.9774011299435028
hungary,0.7657107992678462,0.9548022598870056
